##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	B-1_input_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	55787320
Sequences flagged as poor quality	0
Sequence length	150
%GC	36
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.457773182149637	32.0	32.0	32.0	32.0	32.0
2	31.161131687272306	32.0	32.0	32.0	32.0	32.0
3	33.693039475637114	37.0	32.0	37.0	32.0	37.0
4	34.79610151554152	37.0	32.0	37.0	32.0	37.0
5	35.1204614776261	37.0	37.0	37.0	32.0	37.0
6	37.53608133532853	41.0	37.0	41.0	32.0	41.0
7	38.80265239484528	41.0	37.0	41.0	37.0	41.0
8	38.4770696638591	41.0	37.0	41.0	32.0	41.0
9	38.77762134836375	41.0	37.0	41.0	32.0	41.0
10-14	38.75907854329622	41.0	37.8	41.0	35.0	41.0
15-19	38.957520712592036	41.0	38.6	41.0	35.0	41.0
20-24	39.45760417958776	41.0	41.0	41.0	37.0	41.0
25-29	39.31326222876453	41.0	41.0	41.0	37.0	41.0
30-34	38.769923004008795	41.0	40.2	41.0	35.0	41.0
35-39	38.36395458322788	41.0	37.0	41.0	33.0	41.0
40-44	38.45716491130959	41.0	38.6	41.0	34.0	41.0
45-49	38.30036268456703	41.0	37.0	41.0	32.0	41.0
50-54	38.90681690032788	41.0	40.2	41.0	36.0	41.0
55-59	38.06042320369575	41.0	37.0	41.0	31.0	41.0
60-64	39.169818507144626	41.0	41.0	41.0	36.0	41.0
65-69	39.276502538569694	41.0	41.0	41.0	37.0	41.0
70-74	39.21929524845431	41.0	41.0	41.0	37.0	41.0
75-79	38.89797025202143	41.0	40.2	41.0	35.0	41.0
80-84	38.79856816566919	41.0	41.0	41.0	33.0	41.0
85-89	37.82473383557411	41.0	37.8	41.0	30.0	41.0
90-94	37.53577684319663	41.0	37.0	41.0	29.0	41.0
95-99	37.19230596845305	41.0	37.0	41.0	29.0	41.0
100-104	37.19800731062184	41.0	37.0	41.0	29.0	41.0
105-109	36.80564365880993	41.0	37.0	41.0	25.0	41.0
110-114	36.62103950503448	41.0	35.0	41.0	25.0	41.0
115-119	35.94288748052425	41.0	35.0	41.0	23.0	41.0
120-124	36.247147072130375	41.0	36.0	41.0	24.0	41.0
125-129	35.15102620452103	37.8	32.0	41.0	22.0	41.0
130-134	34.49949115318678	38.6	31.0	41.0	22.0	41.0
135-139	33.82734488052124	37.0	29.0	41.0	16.0	41.0
140-144	34.875707712792085	39.4	32.0	41.0	22.0	41.0
145-149	35.10094527573649	40.2	32.0	41.0	22.0	41.0
150	33.613987551293015	37.0	27.0	41.0	12.0	41.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-2.198218188567896
1101	2	0.18611247920429008
1101	3	-0.026395708226509385
1101	4	0.501686821539522
1101	5	0.6913110971320648
1101	6	0.10747863755211995
1101	7	0.0392373230535199
1101	8	0.5324345715894552
1101	9	0.6866005182248145
1101	10-14	0.4326540483230801
1101	15-19	0.32824135080140593
1101	20-24	0.24396189100889387
1101	25-29	0.09016505442124867
1101	30-34	0.4037306842183739
1101	35-39	0.7005637511495593
1101	40-44	0.48448788862119585
1101	45-49	0.703107229709012
1101	50-54	0.5305186366133228
1101	55-59	0.7334006139557658
1101	60-64	-0.132015672230807
1101	65-69	-0.21633463650749007
1101	70-74	-0.30349574081312625
1101	75-79	-0.6781886276943254
1101	80-84	0.305928958208348
1101	85-89	0.6779867112146505
1101	90-94	0.7485050464494591
1101	95-99	0.8200731366709206
1101	100-104	1.2435130096724123
1101	105-109	1.1177986129186692
1101	110-114	1.0924187751742878
1101	115-119	1.0889840498830452
1101	120-124	0.6071811966115988
1101	125-129	0.5630036177939886
1101	130-134	1.7832776442363922
1101	135-139	1.8749809318140294
1101	140-144	1.6558060017306602
1101	145-149	1.677552268814793
1101	150	2.4863680905668843
1102	1	0.1505820815222414
1102	2	0.14950569624369692
1102	3	0.5867862272312578
1102	4	0.5910368483894857
1102	5	0.6163736978414818
1102	6	0.6054621081310785
1102	7	0.33765296196870764
1102	8	0.5732453515653475
1102	9	0.4408101417085035
1102	10-14	0.3107936473725985
1102	15-19	0.16905641763435852
1102	20-24	0.28018003095327515
1102	25-29	0.2929797715787643
1102	30-34	0.5220951973359362
1102	35-39	0.5425904791552512
1102	40-44	0.6464572158326121
1102	45-49	0.7267117119443895
1102	50-54	0.5508531771348331
1102	55-59	0.680720902336283
1102	60-64	0.0391965074306313
1102	65-69	0.12612481370884865
1102	70-74	0.019840402679065505
1102	75-79	-0.04526738957891041
1102	80-84	0.02865257529393972
1102	85-89	0.6935178853518806
1102	90-94	0.9240428220618142
1102	95-99	0.65781667035845
1102	100-104	0.8010156872209251
1102	105-109	0.9430025313627937
1102	110-114	1.0506817146761946
1102	115-119	0.9630513169158732
1102	120-124	0.9116929021829208
1102	125-129	0.8756335640226567
1102	130-134	1.4836223183668693
1102	135-139	1.7064081300652774
1102	140-144	1.1585891278234115
1102	145-149	1.3782701545864313
1102	150	2.0724209187434397
1103	1	0.2038346241386506
1103	2	0.2217418215970639
1103	3	0.4262653264489771
1103	4	0.4229717786054934
1103	5	0.5576080017814391
1103	6	0.5973803393001802
1103	7	0.15836130631519296
1103	8	0.6156977683542451
1103	9	0.48316434474670444
1103	10-14	0.3718910564443263
1103	15-19	0.26174556712236097
1103	20-24	0.14947960417563166
1103	25-29	0.12507765585085195
1103	30-34	0.3903639756802022
1103	35-39	0.30391835289736235
1103	40-44	0.40104293014276493
